time,level,y,x,air,shum,omega,hgt,uwnd,vwnd
1917240.0,800.0,4252653.0,4869448.5,280.14392,0.00354,-0.007540703,1999.6736,3.803238,-3.234146
1786416.0,875.0,4350042.0,4836985.5,289.3003,0.0057015466,-0.59263897,1273.2244,10.150757,9.413437
1908336.0,800.0,4285116.0,5129152.0,288.37445,0.00543,-0.11396694,1970.1062,6.532425,0.1739502
1871640.0,300.0,3733245.0,5129152.0,238.66478,0.000263,0.042847633,9654.316,13.363113,16.874924
1952280.0,300.0,4252653.0,5064226.0,230.64757,0.000163,-0.15929127,9365.664,13.217529,17.698486
1785480.0,175.0,3700782.0,4674670.5,217.56165,4.129038e-05,-0.0033205152,12924.855,27.683243,-5.774109
1842504.0,825.0,3895560.0,5973190.0,270.865,0.00177,0.057660103,1669.1519,4.1614532,-11.155716
1776792.0,900.0,3311226.0,5064226.0,290.6941,0.010778245,-0.027276993,998.62256,1.9938507,2.7616577
1934352.0,100.0,4479894.0,5551171.0,211.86835,9.312423e-06,-0.024317443,16510.48,21.692337,-8.235397
1774968.0,875.0,3181374.0,5064226.0,305.11548,0.004402207,-0.010415077,1191.4883,1.9750671,3.616272
1934472.0,700.0,4057875.0,4350040.5,286.45618,0.00179,0.115237236,3250.4082,3.6458588,-0.38046265
1802544.0,825.0,4285116.0,4674670.5,291.43774,0.003989599,0.103746414,1756.7095,2.3187103,1.9799347
1889016.0,225.0,4122801.0,4447429.5,224.0342,7.8149e-05,0.061647415,11664.398,21.889908,10.900406
1907664.0,150.0,3895560.0,5194078.0,212.47044,2.31767e-05,-0.008272231,14069.254,12.04895,1.0574188
1848072.0,350.0,3538467.0,5518708.0,242.59123,0.000282,-0.25112343,8432.695,30.429108,15.63887
1803864.0,225.0,4447431.0,6070579.0,217.45512,4.7204903e-05,-0.06891346,11202.762,38.84253,-16.26767
1826952.0,250.0,4155264.0,4544818.5,222.70325,3.44e-05,-0.029275894,10453.461,22.394806,6.1595764
1938912.0,950.0,4317579.0,4804522.5,281.78497,0.0032011142,0.008901596,541.04584,-0.61950684,2.189499
1926264.0,1000.0,3506004.0,4609744.5,291.5056,0.002746272,-0.10450345,81.10562,1.6824951,-1.0896912
1944000.0,925.0,3019059.0,4317577.5,284.02393,0.0044969553,-0.003520012,822.95776,7.3425446,-6.44841
1929000.0,350.0,3213837.0,4447429.5,239.12082,0.000241,-0.0061588287,8348.039,18.996445,-16.644028
1929768.0,950.0,3311226.0,4317577.5,285.83325,0.0055365283,0.009707451,644.87134,3.8735352,-3.6961823
1863528.0,150.0,3570930.0,4966837.0,214.1382,3.665022e-05,-0.05534649,14157.07,21.250015,0.89894104
1847976.0,450.0,4544820.0,4999300.0,241.74974,0.000348,-0.19863415,6189.371,12.1922455,-8.089813
1776360.0,175.0,3765708.0,5064226.0,215.36731,3.3449163e-05,-0.16985607,13113.215,43.187225,9.071228
1908312.0,500.0,4479894.0,4836985.5,261.76337,0.001112,-0.25950432,5786.4062,22.231827,9.315338
1819032.0,150.0,4252653.0,5259004.0,212.67448,1.705e-05,-0.010930419,14104.4375,23.600193,7.301239
1836840.0,175.0,4252653.0,5713486.0,212.28116,2.6467942e-05,-0.18170357,13145.637,21.272095,-24.945374
1953168.0,275.0,3278763.0,4317577.5,224.31035,9.23001e-05,-0.09832573,9939.648,36.73448,0.5816345
1864320.0,1000.0,4252653.0,4901911.5,301.71753,0.0056244447,-0.114053786,102.00539,2.3354797,-1.1354065
1862928.0,350.0,3895560.0,4836985.5,243.90787,0.00015200001,0.14564896,8604.535,7.104889,16.274338
1847856.0,925.0,3830634.0,4869448.5,294.46796,0.0026217545,-0.059541702,795.1384,-0.69296265,-0.16593933
1959600.0,500.0,4317579.0,4674670.5,263.36737,0.000774,-0.12556744,5882.1133,8.037903,5.8332977
1960560.0,175.0,3019059.0,6070579.0,217.71117,3.5772435e-05,0.045829773,13347.863,14.854721,-17.066132
1775688.0,775.0,4155264.0,4901911.5,283.56934,0.00591,-0.24897861,2296.3972,5.196823,-4.0915527
1821168.0,450.0,4187727.0,4901911.5,241.41907,0.000199,0.13758469,6251.508,8.289154,11.485764
1821336.0,750.0,4122801.0,4739596.5,274.25238,0.00321,0.10181999,2500.0688,-1.7431641,3.5619812
1803144.0,225.0,4025412.0,4285114.5,220.05104,4.87621e-05,0.12551403,11393.695,-6.2761383,-8.1017
1957320.0,350.0,4187727.0,4772059.5,230.51595,0.000133,-0.7804918,8045.9844,26.364319,32.179474
1784592.0,175.0,4317579.0,4934374.5,212.17352,2.7116932e-05,-0.011339188,13218.734,17.411469,16.516129
1776672.0,350.0,3570930.0,4252651.5,234.55396,7.7000004e-05,-0.013897896,8175.039,18.500015,21.489456
1862376.0,275.0,3798171.0,5745949.0,233.03366,0.00017690001,-0.06498146,10220.031,4.142105,-14.267899
1821144.0,225.0,4317579.0,4901911.5,223.27853,2.298632e-05,-0.048714638,10871.309,45.439804,13.697845
1775640.0,725.0,3278763.0,4934374.5,291.8413,0.00837,-0.19898415,2914.2424,2.684021,3.936432
1911552.0,725.0,3376152.0,5194078.0,269.17352,0.00225,-0.32493973,2704.5845,8.563248,3.2212982
1881024.0,725.0,4220190.0,4869448.5,286.8098,0.00511,0.16187763,2911.2314,1.4422607,1.9947968
1925088.0,950.0,4479894.0,4804522.5,295.4331,0.007588723,0.10467148,589.09644,3.3373108,3.4017944
1925112.0,775.0,3765708.0,5356393.0,291.8855,0.004490321,0.08011913,2349.2854,6.9501038,0.33621597
1962048.0,125.0,4220190.0,4999300.0,206.6657,9.713028e-06,0.005886078,14786.508,15.750839,-20.610916
1879512.0,250.0,3928023.0,5421319.0,221.50523,5.858237e-05,0.11598587,10609.344,20.518204,19.384827
1812144.0,950.0,3928023.0,4382503.5,295.23804,0.0029159195,0.01840496,575.8938,-5.281296,1.8497314
1786152.0,350.0,4285116.0,4772059.5,241.12616,0.000481,0.009048462,8368.684,11.01091,7.17955
1787112.0,750.0,4220190.0,4479892.5,267.05273,0.00314,-0.76327896,2405.1597,18.348526,12.126236
1819992.0,225.0,4414968.0,4999300.0,223.71481,6.559154e-05,-0.08038521,11496.027,33.270447,36.497498
1804632.0,700.0,3441078.0,5778412.0,268.09604,0.002906,0.19794369,2984.469,9.568085,-6.9705505
1915632.0,275.0,3863097.0,4317577.5,231.41109,0.0001538,0.06248188,10304.82,13.655182,7.0354156
1941648.0,100.0,4609746.0,4577281.5,215.51842,6.070223e-06,-0.0028007627,16701.488,3.7863312,5.148031
1908000.0,875.0,2954133.0,4674670.5,306.07397,0.0064792368,0.013118744,1253.542,3.3191376,-1.1240082
1782624.0,450.0,2824281.0,5388856.0,255.86678,0.000853,0.25935555,6641.707,21.977463,0.78663635
1889424.0,750.0,3798171.0,5940727.0,283.00293,0.00935,-0.14657211,2585.2952,-0.6330519,-1.2427216
1784832.0,950.0,4057875.0,5323930.0,306.73926,0.008495524,-0.20444775,508.03638,3.3654785,10.648804
1843320.0,850.0,3700782.0,5323930.0,282.8907,0.0019176046,0.109306335,1494.6636,0.85791016,0.6566162
1776720.0,125.0,4285116.0,4934374.5,218.83063,1.6417678e-05,-0.030274868,15008.516,13.685028,11.942642
1821024.0,975.0,3960486.0,5129152.0,297.15527,0.006188328,0.06816864,194.46332,5.7087708,10.779831
1827648.0,800.0,3992949.0,5291467.0,297.48926,0.006719454,-0.19164371,2044.0815,3.4564514,1.4049377
1941864.0,500.0,4122801.0,4901911.5,265.7753,0.000154,0.039165497,5926.34,13.423721,0.30563354
1785624.0,400.0,3473541.0,6005653.0,249.56998,0.000241,0.31178188,7495.582,16.785019,-13.227158
1811400.0,175.0,4609746.0,4707133.5,223.06833,3.2420077e-05,0.0123806,12936.418,18.60347,-0.55152893
1942200.0,225.0,4382505.0,4804522.5,222.35153,7.158911e-05,0.044677734,11547.82,38.734833,8.518875
1802520.0,850.0,4285116.0,4739596.5,289.5879,0.005739113,-0.026776314,1488.6929,1.9610443,-1.1663198
1794072.0,775.0,3830634.0,5226541.0,293.58887,0.00384,-0.12987137,2328.641,2.3190918,0.93444824
1895736.0,500.0,4350042.0,4934374.5,256.9378,0.000975,0.20111847,5767.8516,22.191223,-18.348434
1782432.0,450.0,2889207.0,4739596.5,255.70186,0.000266,0.23543644,6524.508,21.673279,-3.4886627
1941024.0,500.0,4155264.0,5323930.0,260.74033,0.001489,-0.2745247,5692.375,26.209747,18.666534
1803432.0,650.0,4285116.0,4674670.5,274.19324,0.0024105408,0.14554596,3717.2542,3.4727936,-5.362915
1934640.0,275.0,4317579.0,4414966.5,229.55905,0.000135246,-0.13601398,10082.766,22.638565,22.986115
1889832.0,875.0,3083985.0,6038116.0,304.75952,0.008079889,-0.008140564,1248.7998,2.351715,0.19960022
1881192.0,225.0,4252653.0,4934374.5,219.59462,4.8500002e-05,0.0011119843,11525.641,-0.007232666,-3.9212341
1904016.0,125.0,4414968.0,5291467.0,211.79109,2.7218932e-06,0.045746684,14710.684,21.640528,-1.4860687
1878432.0,950.0,4285116.0,5388856.0,282.49524,0.0046783914,-0.06016159,556.7396,4.1726227,-0.5899353
1951848.0,400.0,4090338.0,4382503.5,256.55676,0.000227,0.15286732,7606.207,16.91423,-0.16403198
1864392.0,225.0,3603393.0,6135505.0,220.71104,4.4700406e-05,0.07584953,11542.641,3.4208221,-6.4918823
1820184.0,850.0,4220190.0,4901911.5,294.31738,0.003150898,-0.043790817,1487.4302,3.001709,0.69729614
1775352.0,750.0,2597040.0,5291467.0,295.79956,0.0071,-0.6328058,2568.9707,-1.671051,-1.7414703
1900128.0,975.0,4317579.0,4739596.5,289.22778,0.0062084603,-0.11431217,363.09497,-1.7315826,5.789139
1802952.0,950.0,3830634.0,5194078.0,303.01807,0.0042859376,-0.08203888,537.5991,3.5978546,1.1202545
1905936.0,825.0,2694429.0,5323930.0,302.15845,0.00435,-0.31781673,1744.8801,2.7764282,-1.3060455
1856424.0,500.0,3992949.0,5194078.0,261.08563,0.001857,0.017001152,5753.793,26.26358,-7.132004
1802472.0,825.0,3473541.0,5421319.0,293.72827,0.010348796,0.029901505,1792.6233,4.8392334,0.94773865
1786152.0,775.0,3863097.0,4966837.0,289.01593,0.004606928,-0.32814312,2273.7632,-0.7876892,1.7533569
1808856.0,825.0,4414968.0,5973190.0,275.9087,0.00304,-0.011958122,1686.7104,10.815735,-7.6730804
1906416.0,925.0,2726892.0,5323930.0,309.9143,0.00671406,-0.076566696,762.69165,5.4973297,0.345047
1880376.0,600.0,4414968.0,4674670.5,272.87256,0.001565,-0.015656471,4416.5225,12.480179,0.54122925
1898784.0,400.0,4285116.0,4869448.5,249.06645,0.000372,0.13516712,7503.3125,7.122757,-7.5077057
1892400.0,500.0,3603393.0,4382503.5,260.2345,0.001443,0.31865788,5766.3555,23.495148,-13.305923
1882512.0,800.0,3603393.0,4414966.5,292.99725,0.00194,0.03907585,2099.8887,-3.0463715,-0.3449402
1801056.0,900.0,3246300.0,5194078.0,300.34204,0.006361174,0.018798828,942.2473,4.3338623,6.2231903
1835496.0,925.0,2726892.0,5129152.0,300.60132,0.0054477598,0.087893486,773.82935,-0.48892212,1.9821777
1904736.0,875.0,3246300.0,4350040.5,282.03308,0.0049699997,-0.12199211,1260.9539,4.5913544,10.344452
1794120.0,725.0,3051522.0,6070579.0,283.9344,0.007551529,-0.108823776,2861.4124,4.150696,9.070251
1810944.0,450.0,3830634.0,5973190.0,259.1135,0.00108,0.2327795,6684.797,16.82602,-0.7990265
1878048.0,350.0,4220190.0,4869448.5,224.20297,3.8023056e-05,0.542079,7938.668,11.83934,-7.309433
1821696.0,250.0,4577283.0,4934374.5,218.38264,3.2880664e-05,0.08166027,10433.898,15.058243,-14.421661
1811880.0,850.0,4220190.0,5745949.0,296.21655,0.00223,-0.08437443,1520.8901,2.7577057,0.9064636
1934472.0,700.0,3798171.0,4772059.5,287.44055,0.0022099998,0.111330986,3237.9082,9.208359,-3.7085876
1856856.0,200.0,4609746.0,4479892.5,220.7776,4.128e-05,-0.00438118,11917.77,34.56903,24.449387
1961424.0,150.0,4187727.0,4707133.5,211.6295,2.0048436e-05,0.052833557,14004.926,19.347382,-11.790161
1789728.0,150.0,3116448.0,5973190.0,214.46405,2.080001e-06,-0.11435717,13689.984,24.630062,18.930252
1783080.0,1000.0,3506004.0,5291467.0,306.4624,0.01124485,0.036536574,33.199738,7.9404297,-1.8725815
1951248.0,950.0,3928023.0,4544818.5,303.45898,0.0051180655,-0.05233097,541.0718,2.5325317,-1.2354279
1786488.0,775.0,3213837.0,4317577.5,289.3726,0.002388339,0.048933983,2346.0269,1.0450745,6.6121063
1936128.0,450.0,3343689.0,4772059.5,254.75133,0.001103,0.055793762,6539.66,26.328613,-11.081604
1862040.0,975.0,3928023.0,5323930.0,303.34204,0.011207177,-0.17354614,220.63774,11.980774,3.3494568
1916832.0,975.0,3538467.0,5973190.0,303.6748,0.011900213,-0.0035429,287.58133,-1.6844482,-0.6654358
1810272.0,775.0,3213837.0,4772059.5,294.2517,0.00395,-0.038012505,2358.6736,0.19387817,1.4038086
1855080.0,100.0,3830634.0,4577281.5,210.71936,1.0682665e-05,-0.004075885,16646.207,12.476059,9.849716
1952664.0,775.0,4577283.0,4544818.5,282.70862,0.00429,-0.25658798,2302.8474,1.8132935,9.807358
1918032.0,1000.0,3992949.0,4285114.5,297.0686,0.0051675397,0.105345726,93.93935,2.0005188,-0.9413605
1917144.0,725.0,4317579.0,4934374.5,275.71854,0.00427,-0.08834076,2775.4187,1.8868408,1.6133728
1879608.0,950.0,4122801.0,4966837.0,295.7893,0.00769,-0.038021088,547.66455,4.2895355,-2.367752
1940784.0,125.0,4122801.0,4609744.5,216.34404,1.0406003e-05,0.058651567,14899.117,17.703644,7.1616516
1793880.0,925.0,4122801.0,4414966.5,285.1577,0.009460928,0.14943027,765.8262,3.929016,4.668274
1926048.0,900.0,3311226.0,5031763.0,292.49194,0.004475649,0.08148289,1027.2913,3.3748016,-0.5740509
1819128.0,300.0,4057875.0,5908264.0,235.61201,0.0001899,0.01905346,9565.301,19.946854,-16.395172
1819488.0,550.0,3700782.0,5161615.0,271.91577,0.004595,-1.7153034,5142.547,5.9313354,0.9730377
1908048.0,275.0,3863097.0,5259004.0,233.22868,0.0001331,0.026550293,10312.84,6.539566,-6.1338043
1956360.0,125.0,4252653.0,4869448.5,224.10262,2.440648e-07,-0.030323744,14493.746,7.677738,0.044189453
1828056.0,100.0,2694429.0,4869448.5,202.90273,7.680001e-06,0.020591676,16674.488,0.47196007,2.4903955
1958832.0,225.0,2856744.0,4966837.0,223.81578,3.7039285e-05,0.1297121,11574.797,6.496628,1.9157867
1847520.0,175.0,4187727.0,4966837.0,215.76634,3.8794886e-05,0.04613018,13000.293,-1.6626129,6.6692505
1952760.0,175.0,4252653.0,4739596.5,215.29465,3.0518528e-05,-0.024231017,12959.031,6.3928223,-6.3460083
1942824.0,400.0,2791818.0,6070579.0,257.8036,0.000226,-0.18017864,7621.742,7.515518,2.652176
1940976.0,875.0,4057875.0,5388856.0,299.14648,0.008811552,-0.41336536,1188.5381,5.2446594,1.6691132
1847088.0,1000.0,4285116.0,4707133.5,297.95532,0.01006985,-0.18610978,80.412704,0.08779907,4.520645
1863624.0,250.0,4187727.0,4869448.5,229.98572,7.06e-05,0.026620865,10926.73,30.184967,15.372223
1776000.0,400.0,3473541.0,5388856.0,253.04774,0.000153,0.26136303,7621.9727,13.94075,-10.630493
1837704.0,450.0,4317579.0,4479892.5,253.69563,0.000208,0.3901949,6542.91,8.567764,-5.6869507
1880352.0,800.0,4447431.0,4609744.5,284.50854,0.00512,0.14956474,2048.0283,4.036316,-1.5155487
1820880.0,1000.0,4285116.0,4934374.5,295.01514,0.0054535214,-0.09730047,39.10161,3.3409576,0.44891357
1803936.0,750.0,4317579.0,4836985.5,277.39062,0.00553,-0.24997044,2531.0518,15.473297,-6.1255493
1802160.0,450.0,4512357.0,4804522.5,256.59985,0.000325,0.10297394,6669.172,4.9631653,-4.6608734
1946160.0,975.0,3311226.0,4642207.5,293.2917,0.0018831756,0.02505207,330.13608,1.9160614,1.8834686
1959408.0,300.0,2694429.0,5129152.0,244.86261,0.0003400001,0.056163788,9827.473,1.37146,5.86409
1819128.0,875.0,4447431.0,4512355.5,297.95093,0.0065185525,-0.3502779,1283.3711,0.7429199,0.48536682
1856616.0,950.0,4220190.0,4869448.5,288.94186,0.006662118,-0.036948204,569.6705,2.7078705,-0.81555176
1897440.0,250.0,4025412.0,5421319.0,226.44621,7.22209e-05,-0.029759407,10745.348,30.752731,29.667633
1792416.0,975.0,4187727.0,4350040.5,293.43896,0.0098153865,0.14597988,347.65637,1.6944275,-3.0539093
1917984.0,300.0,3246300.0,5031763.0,232.44386,4.213736e-05,-0.052015305,9495.582,-0.06109619,14.129395
1916664.0,175.0,3960486.0,5259004.0,221.28989,3.0679435e-05,0.018699646,12972.953,23.503052,8.150528
1803144.0,825.0,4252653.0,4966837.0,284.29517,0.0052506146,-0.20293808,1773.9004,4.6085815,-2.2689514
1791096.0,925.0,4155264.0,4285114.5,288.13345,0.0046003936,0.10444832,786.3782,-2.0664673,-3.392685
1915296.0,550.0,3538467.0,5291467.0,271.19678,0.000682,0.16295624,5125.09,8.886688,-5.989929
1934520.0,600.0,4155264.0,4512355.5,278.4015,0.001501,0.2470665,4437.122,-6.1112213,-6.5133667
1899912.0,750.0,4025412.0,4512355.5,285.3885,0.0057699997,-0.10771847,2602.331,0.30230713,1.4045868
1776888.0,950.0,3830634.0,5031763.0,306.7815,0.0048079374,0.07998085,487.98877,0.7344818,4.5321198
1837224.0,875.0,4187727.0,4350040.5,293.677,0.0019,0.051543236,1277.8901,2.6113129,1.9365387
1908168.0,950.0,4350042.0,5161615.0,303.09595,0.007472881,-0.08851242,540.0659,1.0870514,-2.5892944
1883040.0,750.0,4285116.0,4674670.5,276.84436,0.00478,-0.42402744,2380.6792,15.294052,22.423233
1855896.0,600.0,3928023.0,4869448.5,273.22064,0.001704,-0.019991875,4410.8926,7.994339,-5.1286774
1819416.0,950.0,4285116.0,5064226.0,307.99536,0.0112885935,-0.103755,493.23657,4.1027527,1.2394562
1787136.0,950.0,3408615.0,4804522.5,283.53217,0.005960233,0.014053345,564.5494,3.740509,-1.574646
1936176.0,550.0,3278763.0,4966837.0,268.23486,5.3e-05,-0.08808422,5116.336,4.8140564,4.3533783
1809048.0,100.0,3895560.0,4966837.0,211.753,4.556001e-06,0.010070622,16524.617,2.1765823,-4.064728
1828272.0,550.0,4025412.0,5388856.0,270.95923,0.0026675412,-0.08983135,5142.3906,12.76123,4.408676
1842288.0,850.0,2824281.0,6297820.0,277.24237,0.00386,-0.102355,1501.3967,3.4223328,-0.5046234
1890048.0,700.0,4512357.0,4934374.5,285.7373,0.00407,0.02530384,3189.0298,3.7406616,3.8615417
1808304.0,400.0,4220190.0,4934374.5,234.28497,0.000228,-0.23489094,7003.535,12.216339,38.30388
1891632.0,225.0,4447431.0,4966837.0,216.22707,3.6600002e-05,0.10041618,11260.125,2.8506088,18.931839
1846032.0,800.0,3311226.0,5453782.0,296.38257,0.008162352,-0.06572151,2046.1738,1.7594118,1.5515442
1793328.0,275.0,3603393.0,4772059.5,231.69324,8.29e-05,-0.1153326,10179.863,12.047562,16.70282
1934904.0,850.0,3603393.0,5843338.0,302.23425,0.0039157425,0.043035507,1461.2473,2.1272125,3.042923
1855872.0,900.0,3992949.0,5291467.0,293.55005,0.006619727,-0.13911247,1010.896,14.031876,-0.69885254
1812792.0,600.0,4285116.0,4934374.5,258.74762,0.000702,0.30483246,4267.3887,2.0891876,-8.774002
1864680.0,925.0,4350042.0,5908264.0,292.55225,0.0043344325,-0.2899437,765.86597,8.669052,-5.9535217
1873080.0,275.0,4090338.0,4804522.5,234.35777,8.60123e-05,-0.020869255,10144.488,5.045624,42.594772
1804632.0,100.0,2954133.0,4447429.5,203.50555,5.475417e-06,0.017413855,16397.375,12.458141,-10.392532
1915944.0,550.0,3928023.0,4317577.5,269.21722,0.000461,-0.0320673,5147.3633,11.222427,5.4262085
1837224.0,600.0,4025412.0,5843338.0,272.83133,0.0042816545,-0.33671856,4405.638,9.060013,-6.4014587
1785936.0,800.0,4122801.0,4382503.5,293.13745,0.005526165,0.066926,2053.4949,-0.6008911,3.404541
1864344.0,700.0,4155264.0,4544818.5,278.88147,0.00148,0.24715424,3153.8042,8.021622,0.8742218
1864584.0,975.0,4220190.0,4999300.0,297.76782,0.0057369056,0.030156136,360.46558,5.2698517,-2.2669678
1879752.0,725.0,2921670.0,5648560.0,292.31342,0.00218,-0.037111282,2851.9507,4.414459,3.0355988
1934760.0,875.0,2694429.0,5681023.0,298.98975,0.0068483166,-0.19865894,1287.6616,-3.5521698,2.6415863
1848456.0,125.0,2661966.0,5810875.0,212.25679,3.1343277e-06,-0.016002834,14917.0625,24.327381,3.6873016
1909512.0,500.0,4252653.0,4414966.5,256.61578,0.001076,0.08275318,5562.6094,34.704422,-13.622635
1908312.0,125.0,4155264.0,4414966.5,211.02739,1.6916283e-05,-0.012219429,15175.172,15.47406,7.5536804
1807944.0,500.0,4512357.0,4642207.5,246.30594,0.000513,0.02813816,5458.121,-4.997452,10.179749
1821576.0,925.0,4317579.0,4804522.5,280.93524,0.0040721092,-0.1957159,902.70337,4.0064697,2.2773743
1838808.0,550.0,4285116.0,4836985.5,258.55618,0.001325,-0.09935379,4900.5703,18.632248,-23.520844
1872432.0,875.0,4187727.0,4479892.5,294.27466,0.007067463,-0.15633392,1237.8596,5.5820007,-2.6530304
1838136.0,700.0,4382505.0,4772059.5,280.58627,0.00445,0.21465778,3210.2024,3.007309,-3.8604279
1782672.0,900.0,3992949.0,4512355.5,290.9038,0.00738235,0.16287422,973.13745,6.229126,-0.5776825
1961256.0,700.0,4317579.0,4836985.5,267.43628,0.00312,-0.263422,3045.406,13.080627,5.913025
1828128.0,550.0,2661966.0,5323930.0,272.59018,0.005179,-0.012919426,5154.953,0.2694702,5.4380035
1847616.0,450.0,4187727.0,4966837.0,256.78787,0.000897,0.18434715,6589.3906,12.614624,5.2866364
1830312.0,750.0,3798171.0,5356393.0,279.61307,0.00312,-0.08677864,2584.9963,2.4844751,0.57310486
1808328.0,225.0,4414968.0,4901911.5,225.16226,1.0500001e-05,0.008441925,10823.4375,8.943588,-10.777374
1925832.0,400.0,3895560.0,5259004.0,251.28062,0.000295,0.1787939,7528.2812,10.330215,-7.5327454
1819224.0,750.0,3603393.0,4739596.5,295.5669,0.0044,0.015109062,2601.7112,2.5122023,5.8085785
1951248.0,925.0,4122801.0,4836985.5,298.4077,0.004441186,-0.13763809,791.96484,3.0793762,-4.9212494
1793016.0,875.0,3116448.0,6232894.0,299.6953,0.011272429,0.19541359,1261.759,-0.9571533,2.9847612
1938720.0,275.0,4220190.0,4739596.5,220.29044,5.000604e-05,-0.09297562,9690.512,8.553696,2.053482
1864416.0,300.0,3992949.0,5194078.0,236.87196,0.00019614614,-0.14579296,9607.582,26.648972,18.883423
1948536.0,150.0,3083985.0,5778412.0,211.0327,1.17401e-05,-0.14685154,13861.613,61.330246,-6.052124
1820640.0,725.0,3992949.0,5096689.0,286.15674,0.00229,0.0060863495,2848.2146,9.735947,-1.194519
1845192.0,200.0,4220190.0,4772059.5,220.76503,4.1107043e-05,0.030807495,12036.863,26.771606,22.71492
1863984.0,150.0,3148911.0,6103042.0,206.50336,1.514155e-05,-0.015870571,14248.914,20.361313,-15.626221
1801152.0,700.0,4220190.0,4707133.5,272.688,0.00339,0.7831745,3112.778,9.594742,8.552048
1952520.0,950.0,3928023.0,4999300.0,302.94043,0.007015287,-0.26469135,510.90747,1.8795319,4.4620514
1812120.0,825.0,4122801.0,4901911.5,277.97095,0.00477,0.080584526,1802.4028,-1.2299957,-4.1677094
1836624.0,200.0,2694429.0,4869448.5,221.08049,6.862271e-05,-0.0932312,12488.852,8.564407,22.369995
1874040.0,1000.0,3051522.0,6265357.0,290.5813,0.0038739801,-0.2571398,142.43219,-1.8374634,-8.116699
1847784.0,875.0,4317579.0,4804522.5,279.50378,0.0023449196,-0.061570168,1290.6155,-1.3404694,-2.2444305
1844472.0,400.0,3928023.0,5031763.0,247.5572,0.000546,0.18947029,7346.461,19.349792,0.019927979
1782336.0,725.0,2661966.0,5908264.0,283.10095,0.00237,-0.009571075,2797.607,11.237396,6.0481873
1803288.0,750.0,4285116.0,4934374.5,281.02963,0.0022947583,-0.36723614,2580.326,9.369186,3.622467
1873272.0,825.0,4447431.0,5388856.0,293.33765,0.006950582,-0.033457756,1722.4915,-0.9659424,-2.623581
1819368.0,125.0,4220190.0,4836985.5,210.18092,1.9291694e-05,0.0043711066,15259.957,12.36142,7.8195343
1775208.0,600.0,4090338.0,4772059.5,274.055,0.004394,-0.35542774,4436.4907,1.4837646,8.888733
1799784.0,800.0,4187727.0,4707133.5,282.12427,0.00625,-0.20172977,2008.6206,2.392273,-2.0826263
1800120.0,150.0,2629503.0,4966837.0,208.92168,1.5840002e-05,0.05891478,13874.926,31.795998,0.4900818
1868544.0,725.0,3603393.0,4350040.5,272.88837,0.00315,0.03937912,2904.251,4.1168213,-2.8036957
1888512.0,775.0,2954133.0,4447429.5,283.89282,0.00657,-0.2043705,2274.5452,1.4884796,-2.8723545
1799304.0,825.0,2759355.0,4901911.5,287.68713,0.00113,-0.03485012,1777.009,-0.6804962,-4.2836
1940904.0,450.0,3538467.0,5648560.0,254.78632,0.000987,-0.05654621,6628.336,1.4116669,-16.362198
1942272.0,800.0,3181374.0,5778412.0,298.47144,0.008115448,0.092451096,2048.6143,-3.281128,0.7042389
1914936.0,450.0,3246300.0,5518708.0,259.47748,0.001939,0.49281788,6675.1875,6.970871,7.7592773
1934520.0,225.0,3603393.0,4187725.5,223.38638,8.644016e-05,-0.05248928,11666.352,-1.694397,-10.611206
1944504.0,925.0,3376152.0,4934374.5,295.5227,0.0053545567,-0.064824104,758.4629,1.006607,2.406784
1835952.0,350.0,4350042.0,4836985.5,235.2235,0.000101,0.12046051,8249.762,-3.9557037,0.32591248
1787136.0,150.0,3441078.0,4772059.5,210.29984,1.974708e-05,0.019124925,13662.094,13.446716,-21.28386
1777320.0,450.0,4285116.0,4869448.5,250.53183,0.000731,-0.23560524,6443.7305,8.731369,-10.570709
1820880.0,100.0,4285116.0,4934374.5,215.85959,6.3165335e-06,0.03840977,16330.68,19.09502,12.387986
1793568.0,100.0,4317579.0,4739596.5,213.42822,9.990001e-06,0.01922965,16613.703,9.681479,-3.6637268
1951848.0,500.0,4122801.0,5161615.0,265.13675,0.001367,0.13989544,5928.117,13.297302,1.307312
1910352.0,900.0,2759355.0,4609744.5,287.05994,0.0018875324,0.27155876,1053.9836,-2.1058655,-4.4991302
1918440.0,800.0,3928023.0,4836985.5,270.92868,0.00105,0.036987305,2090.872,1.1632385,-4.329361
1820520.0,200.0,3603393.0,4707133.5,219.86954,3.86e-05,0.029084206,12306.605,11.942078,4.4649506
1794624.0,800.0,3700782.0,5940727.0,284.90137,0.00495,0.1539526,2022.4551,12.28241,-6.2847137
1880448.0,700.0,4544820.0,4609744.5,280.94116,0.002755,0.12516975,3127.2004,7.9392395,-1.6494141
1776936.0,950.0,3538467.0,4285114.5,299.3147,0.0068541286,-0.021050453,532.97754,2.841339,-2.155136
1869744.0,400.0,2824281.0,4577281.5,249.56801,0.000145,0.2201786,7501.668,15.768738,-11.488052
1889448.0,150.0,4414968.0,4707133.5,210.8328,2.1533411e-05,-0.018544137,14085.539,7.4231415,-1.1081543
1776768.0,700.0,3473541.0,4285114.5,282.4986,0.0013495749,0.14850426,3150.3833,-1.232544,3.8426666
1925784.0,500.0,4187727.0,4966837.0,255.72455,0.001224,0.115802765,5678.211,4.010269,4.9847717
